model_label,display_name,train_seed,episode_index,eval_seed,episodic_return,episodic_length,collided,capped,terminated,truncated,scenario,eval_action_mode,safeguard_threshold,mc_samples,avg_uncertainty,max_uncertainty,activation_count,activation_rate
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,34567,31,1030,21.6336351470844,37,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.00033246726377763334,0.0013702536234632134,7,0.1891891891891892
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,34567,32,1031,40.54098049658539,59,1,0,1,0,stay_best,safeguarded,0.0005,5,0.0003332692681165793,0.0008874687482602894,15,0.2542372881355932
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,34567,33,1032,23.963052572506278,40,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.00037186786721576937,0.0009140525362454355,12,0.3
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,34567,34,1033,138.15481701678596,162,1,0,1,0,stay_best,safeguarded,0.0005,5,0.00037396964136051893,0.0022512057330459356,36,0.2222222222222222
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,34567,35,1034,15.666658427244531,30,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.00039352414472280847,0.0008017204818315804,9,0.3
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,34567,36,1035,58.401447644267684,82,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.0003507104497324823,0.0010282808216288686,19,0.23170731707317074
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,34567,37,1036,16.030221786886926,29,1,0,1,0,overtake_blocked,safeguarded,0.0005,5,0.00036195856052378576,0.0009446470066905022,6,0.20689655172413793
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,34567,38,1037,19.270352171147614,34,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.00041827578265570887,0.0014551172498613596,11,0.3235294117647059
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,34567,39,1038,16.32362301006761,30,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.0004517974635139884,0.0013382212491706014,10,0.3333333333333333
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,34567,40,1039,20.29581220068729,36,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.00041270057833268464,0.0009542411426082253,12,0.3333333333333333
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,34567,41,1040,50.346974373736295,67,1,0,1,0,overtake_blocked,safeguarded,0.0005,5,0.00042462826333114696,0.0020151722710579634,20,0.29850746268656714
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,34567,42,1041,104.13394092547034,115,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.0003499251403651294,0.0017107647145166993,28,0.24347826086956523
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,34567,43,1042,185.2189055780091,222,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.0003663273644977724,0.001740742358379066,56,0.25225225225225223
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,34567,44,1043,77.9338118343363,103,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.0004142900102786512,0.0012895510299131274,35,0.33980582524271846
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,34567,45,1044,225.17610489178102,259,1,0,1,0,stay_best,safeguarded,0.0005,5,0.0003584236112083547,0.001322310883551836,60,0.23166023166023167
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,34567,46,1045,142.02684261334255,174,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.0003808072283234275,0.0016626163851469755,44,0.25287356321839083
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,34567,47,1046,21.24591837396299,33,1,0,1,0,overtake_blocked,safeguarded,0.0005,5,0.0002942957892655889,0.0009385483572259545,4,0.12121212121212122
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,34567,48,1047,222.02190356645426,256,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.00038265265172299223,0.0014535728842020035,68,0.265625
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,34567,49,1048,149.55559807316195,182,1,0,1,0,overtake_easy,safeguarded,0.0005,5,0.0003444547339093553,0.001773789175786078,40,0.21978021978021978
uncertainty_meanmax_threshold,Uncertainty mean+max threshold,34567,50,1049,33.201684370901134,46,1,0,1,0,overtake_blocked,safeguarded,0.0005,5,0.0003271381774538895,0.0010210905456915498,11,0.2391304347826087
